DHID,FROM,TO,X,Y,Z,RASH,RFSI,ASEAM
D456,24.4,39.2,1172.2,2436,1793.9,,,
D456,39.2,40.5,1172.2,2436,1785.85,21.1,0.1,GA
D456,40.5,54.2,1172.2,2436,1778.35,,,
D456,54.2,56,1172.2,2436,1770.6,8,0.1,2U
D456,56,56.9,1172.2,2436,1769.25,,,2U
D456,56.9,58.6,1172.2,2436,1767.95,8,0.1,2U
D456,58.6,66.2,1172.2,2436,1763.3,,,
D456,66.2,67.2,1172.2,2436,1759,,,2L
D456,67.2,83.8,1172.2,2436,1750.2,,,
D456,83.8,84.4,1172.2,2436,1741.6,,,3UB
D456,84.4,99.5,1172.2,2436,1733.75,,,
D456,99.5,101.6,1172.2,2436,1725.15,,,3L2
D456,101.6,106.2,1172.2,2436,1721.8,18.6,5.5,3L1
D456,106.2,116.8,1172.2,2436,1714.2,,,
D456,116.8,119.3,1172.2,2436,1707.65,26.6,4,3LA
D456,119.3,154.9,1172.2,2436,1688.6,,,
D456,154.9,173.3,1172.2,2436,1661.6,6.8,7,4JG
D456,173.3,192.5,1172.2,2436,1642.8,,,
D456,192.5,194.4,1172.2,2436,1632.25,13.4,8,4L
D456,194.4,196.4,1172.2,2436,1630.3,,,4L
D456,196.4,199.6,1172.2,2436,1627.7,9.2,8,4L
D456,199.6,204.1,1172.2,2436,1623.85,,,
D457,0,0.1,826,3030.8,1856.15,,,
D457,0.1,2.2,826,3030.8,1855.05,,,K4
D457,2.2,14,826,3030.8,1848.1,,,
D457,14,15.2,826,3030.8,1841.6,,,3UB
D457,15.2,27.8,826,3030.8,1834.7,,,
D457,27.8,29,826,3030.8,1827.8,,,3UA
D457,29,69,826,3030.8,1807.2,,,
D457,69,71.6,826,3030.8,1785.9,,,3L2
D457,71.6,76.8,826,3030.8,1782,16.5,5.5,3L1
D457,76.8,90,826,3030.8,1772.8,,,
D457,90,91.2,826,3030.8,1765.6,26.7,6.5,3LA
D457,91.2,100,826,3030.8,1760.6,,,
D457,100,112.8,826,3030.8,1749.8,6.8,7.5,4JG
D457,112.8,120,826,3030.8,1739.8,,,
D538,0,28.3,250.54,2343.31,2177.46,,,
D538,28.3,34.8,239.4,2342.33,2164.13,21.3,,7R
D538,34.8,45.9,233.76,2341.84,2157.39,,,7R
D538,45.9,51,228.58,2341.39,2151.19,13.7,,7R
D538,51,75.5,219.1,2340.56,2139.85,,,7R
D538,75.5,90.9,206.32,2339.44,2124.57,20.3,5,7R
D538,90.9,91.44,201.22,2338.99,2118.46,,,
D541,0,65.8,261.4,2526.05,2152.34,,,
D541,65.8,67.2,240.93,2526.27,2125.7,7.7,8.5,6L
D541,67.2,109.6,227.59,2526.17,2108.33,,,
D541,109.6,110,214.35,2525.53,2091.53,15.4,7.5,7R
D541,110,117.9,211.79,2525.42,2088.26,15.4,7.5,7R
D541,117.9,120.4,208.6,2525.29,2084.16,,,
D541,120.4,130,204.89,2525.07,2079.39,29.5,4,7L
D541,130,130.3,201.86,2524.9,2075.47,29.5,4,7L
D541,130.3,132.9,200.98,2524.87,2074.32,,,
D541,132.9,134.3,199.76,2524.83,2072.74,,,8M
D541,134.3,136.4,198.7,2524.8,2071.35,,,8M
D541,136.4,138.4,197.45,2524.76,2069.72,11.5,,8M
D541,138.4,162.4,189.55,2524.47,2059.41,,,
D541,162.4,170,180.01,2524.02,2046.81,,,8R
D541,170,178,175.32,2523.82,2040.59,,,8R
D541,178,182,171.71,2523.66,2035.8,,,
D554,0,7.3,161.82,2828.85,2130.65,,,
D554,7.3,9.3,158.92,2828.66,2127.02,13.2,3,9L
D554,9.3,61,142.11,2827.73,2106.11,,,
D563,0,8.4,211.25,2729.31,2150.8,,,
D563,8.4,20,205.9,2732.44,2142.96,12,3.5,7R
D563,20,20.6,202.63,2734.31,2138.16,,,7R
D563,20.6,29.1,200.12,2735.23,2134.48,13.3,7,7R
D563,29.1,34.3,196.34,2736.61,2128.94,,,
D563,34.3,40.8,193.1,2737.78,2124.21,20.5,6.8,7L
D563,40.8,43.2,190.65,2738.68,2120.61,,,
D563,43.2,45,189.49,2739.1,2118.91,,,CO
D563,45,47.5,188.3,2739.53,2117.17,,,
D563,47.5,51.1,186.61,2740.14,2114.7,11,7.5,8M
D563,51.1,84.4,176.67,2743.53,2099.54,,,
D563,84.4,104.2,162.84,2747.76,2077.28,11.1,3,8R
D563,104.2,110,156.17,2749.8,2066.54,,,
D564,0,13.3,85.53,2778.3,2199.31,,,
D564,13.3,14.9,80.74,2778.3,2193.6,10.4,8.5,10R
D564,14.9,27.6,76.14,2778.3,2188.12,,,
D564,27.6,32.3,70.55,2778.3,2181.46,13.6,6.5,10A
D564,32.3,53.3,62.29,2778.3,2171.61,,,
D565,0,25.9,102.22,2711.6,2184.37,,,
D565,25.9,30,93.04,2710.05,2172.64,10.3,6.5,10B
D565,30,31.1,91.42,2709.93,2170.61,10.3,6.5,10B
D565,31.1,43.5,87.26,2709.93,2165.3,,,
D565,43.5,45.1,82.95,2709.93,2159.78,9.8,8.5,10R
D565,45.1,60.6,77.69,2709.93,2153.04,,,
D565,60.6,67.1,70.92,2709.93,2144.37,12.5,4,10A
D565,67.1,73.2,67.04,2709.93,2139.41,,,
D566,0,2.9,74.67,2720.92,2206.51,,,
D566,2.9,10.6,71.66,2721.34,2202.18,10.3,0.1,10A
D566,10.6,62.5,54.68,2724.13,2177.86,,,
D567,0,4.1,71.06,2677.27,2206.65,13.4,0.1,10A
D567,4.1,68.6,48.58,2678.45,2180.77,,,
D568,0,4.6,93.12,2594.1,2205.14,,,
D568,4.6,5.2,91.45,2594.1,2203.15,,,10B
D568,5.2,5.9,91.03,2594.1,2202.65,,,
D568,5.9,9,89.81,2594.1,2201.19,14.5,0.1,10R
D568,9,17.3,86.15,2594.1,2196.83,,,10R
D568,17.3,18.5,83.09,2594.1,2193.19,40.3,0.1,10R
D568,18.5,31.9,78.4,2594.1,2187.6,,,
D568,31.9,37.8,72.2,2594.1,2180.2,17.8,0.1,10A
D568,37.8,61,62.85,2594.1,2169.06,,,
D570,0,26.6,251.89,2612.81,2141.65,,,
D570,26.6,28,242.8,2614.76,2131.2,19.4,0.1,6L
D570,28,63.8,231.06,2617.04,2116.95,,,
D570,63.8,72.4,217.05,2619.77,2099.95,11.5,5.5,7R
D570,72.4,74.4,213.71,2620.42,2095.89,,,7R
D570,74.4,80,211.31,2620.88,2092.97,17.2,6.5,7R
D570,80,86.7,207.5,2621.62,2088.2,17.2,6.5,7R
D570,86.7,88.9,204.79,2622.15,2084.72,,,
D570,88.9,90,203.78,2622.35,2083.42,14.4,6,7L
D570,90,91.8,202.91,2622.51,2082.27,14.4,6,7L
D570,91.8,95.6,201.26,2622.84,2080.04,,,
D570,95.6,96.8,199.78,2623.12,2078.04,,,CO
D570,96.8,98.6,198.9,2623.3,2076.84,,,
D570,98.6,100.3,197.86,2623.5,2075.45,,,CO
D570,100.3,101.9,196.89,2623.69,2074.13,,,
D570,101.9,103.7,195.88,2623.88,2072.77,,,CO
D570,103.7,105.5,194.82,2624.09,2071.33,,,
D570,105.5,107.2,193.79,2624.29,2069.94,11.7,6,8M
D570,107.2,129.1,186.96,2625.62,2060.4,,,
D570,129.1,130,180.78,2626.82,2050.9,,,8R
D570,130,140,177.76,2627.4,2046.4,,,8R
D570,140,144.2,173.85,2628.16,2040.53,,,8R
D570,144.2,149.4,171.31,2628.66,2036.6,,,
D571,0,5.3,263.43,2291.48,2169.69,,,
D571,5.3,6.1,262.89,2291.57,2166.69,,,6L
D571,6.1,34.6,260.31,2292,2152.28,,,
D571,34.6,41.2,257.29,2292.42,2134.99,16.8,2,7R
D571,41.2,49,256.06,2292.6,2127.9,,,7R
D571,49,50.4,255.27,2292.71,2123.37,,,7R
D571,50.4,53,254.92,2292.76,2121.4,,,
D572,0,8.9,197.78,2543.14,2203.69,20.2,0.1,7R
D572,8.9,13,193.82,2543.62,2198.56,,,
D572,13,18.2,191.03,2543.87,2194.85,18.9,0.1,7L
D572,18.2,20.3,188.85,2544.06,2191.93,,,
D572,20.3,21.3,187.92,2544.14,2190.69,,,CO
D572,21.3,24.1,186.78,2544.24,2189.18,,,
D572,24.1,26.7,185.16,2544.38,2187.02,26.6,0.1,8M
D572,26.7,45.4,178.77,2544.94,2178.52,,,
D572,45.4,46.8,172.75,2545.47,2170.49,,,CO
D572,46.8,54.5,170.02,2545.7,2166.86,,,
D572,54.5,80.1,160.04,2546.58,2153.56,,,8R
D572,80.1,85.3,150.81,2547.38,2141.26,,,
R9,0,7.6,1067.2,2234.8,1855.6,,,
R9,7.6,9.1,1067.2,2234.8,1851.05,,,GA
R9,9.1,32.2,1067.2,2234.8,1838.75,,,
R9,32.2,34.7,1067.2,2234.8,1825.95,20.8,0.1,2U
R9,34.7,39.9,1067.2,2234.8,1822.1,,,
R9,39.9,40.8,1067.2,2234.8,1819.05,,,2L
R9,40.8,53.5,1067.2,2234.8,1812.25,,,
R9,53.5,55.5,1067.2,2234.8,1804.9,17.9,3,3UB
R9,55.5,61.6,1067.2,2234.8,1800.85,,,
R9,61.6,62.8,1067.2,2234.8,1797.2,15.4,6.5,3UA
R9,62.8,64,1067.2,2234.8,1796,,,3UA
R9,64,65.2,1067.2,2234.8,1794.8,15.4,6.5,3UA
R9,65.2,100.6,1067.2,2234.8,1776.5,,,
R9,100.6,101.9,1067.2,2234.8,1758.15,33.8,2,3L1
R9,101.9,102.9,1067.2,2234.8,1757,,,3L1
R9,102.9,104.2,1067.2,2234.8,1755.85,33.8,2,3L1
R9,104.2,164,1067.2,2234.8,1725.3,,,
R9,164,169.4,1067.2,2234.8,1692.7,,,4U
R9,169.4,189,1067.2,2234.8,1680.2,,,
R9,189,192,1067.2,2234.8,1668.9,32.3,4,4R
R9,192,231.6,1067.2,2234.8,1647.6,,,
R9,231.6,232.8,1067.2,2234.8,1627.2,22.2,5.5,4L
R9,232.8,240.3,1067.2,2234.8,1622.85,,,4L
R9,240.3,242.6,1067.2,2234.8,1617.95,25.3,2.5,4L
R9,242.6,262.6,1067.2,2234.8,1606.8,,,
R9,262.6,266.3,1067.2,2234.8,1594.95,,,5M
R9,266.3,289,1067.2,2234.8,1581.75,,,
R16,0,4.9,874.8,1707.3,1932.45,,,
R16,4.9,6.1,874.8,1707.3,1929.4,,,3UB
R16,6.1,11.7,874.8,1707.3,1926,,,
R16,11.7,13,874.8,1707.3,1922.55,15.3,0.1,3UA
R16,13,13.6,874.8,1707.3,1921.6,,,3UA
R16,13.6,14.6,874.8,1707.3,1920.8,15.3,0.1,3UA
R16,14.6,62.4,874.8,1707.3,1896.4,,,
R16,62.4,64.6,874.8,1707.3,1871.4,,,3L2
R16,64.6,68.4,874.8,1707.3,1868.4,17.8,0.1,3L1
R16,68.4,100.6,874.8,1707.3,1850.4,,,
R16,100.6,102.4,874.8,1707.3,1833.4,,,4JG
R16,102.4,134.1,874.8,1707.3,1816.65,,,
R16,134.1,135.6,874.8,1707.3,1800.05,,,4L
R16,135.6,144.7,874.8,1707.3,1794.75,,,4L
R16,144.7,146.9,874.8,1707.3,1789.1,21.4,2,4L
R16,146.9,152.7,874.8,1707.3,1785.1,,,
R16,152.7,154.8,874.8,1707.3,1781.15,,,5M
R16,154.8,168.4,874.8,1707.3,1773.3,,,5M
R16,168.4,169.8,874.8,1707.3,1765.8,,,5M
R16,169.8,200.6,874.8,1707.3,1749.7,,,
R17,0,20.4,1154,2872,1762.5,,,
R17,20.4,21.8,1154,2872,1751.6,22.5,0.1,GA
R17,21.8,40.5,1154,2872,1741.55,,,
R17,40.5,48.1,1154,2872,1728.4,8,7,K4
R17,48.1,61.3,1154,2872,1718,,,
R17,61.3,62.7,1154,2872,1710.7,,,3UB
R17,62.7,65.1,1154,2872,1708.8,,,
R17,65.1,66.4,1154,2872,1706.95,,,3UA
R17,66.4,103,1154,2872,1688,,,
R20,0,6.9,1146.2,2549.7,1823.15,,,CO
R20,6.9,9.1,1146.2,2549.7,1818.6,,,CO
R20,9.1,18.3,1146.2,2549.7,1812.9,,,CO
R20,18.3,22.6,1146.2,2549.7,1806.15,8.6,0.1,CO
R20,22.6,41.8,1146.2,2549.7,1794.4,,,CO
R20,41.8,42.7,1146.2,2549.7,1784.35,11.3,0.1,CO
R20,42.7,59.7,1146.2,2549.7,1775.4,,,CO
R20,59.7,60.8,1146.2,2549.7,1766.35,11,1,CO
R20,60.8,62.6,1146.2,2549.7,1764.9,,,CO
R20,62.6,63.7,1146.2,2549.7,1763.45,11,1,CO
R20,63.7,69.5,1146.2,2549.7,1760,,,CO
R20,69.5,70.7,1146.2,2549.7,1756.5,,,CO
R20,70.7,86,1146.2,2549.7,1748.25,,,CO
R20,86,86.9,1146.2,2549.7,1740.15,,,CO
R20,86.9,88.4,1146.2,2549.7,1738.95,,,CO
R20,88.4,89.3,1146.2,2549.7,1737.75,,,CO
R20,89.3,100,1146.2,2549.7,1731.95,,,CO
R23,0,57.9,732.9,2139.9,1974.75,,,
R23,57.9,61.6,732.9,2139.9,1943.95,,,3L2
R23,61.6,66,732.9,2139.9,1939.9,8,6,3L1
R23,66,92.6,732.9,2139.9,1924.4,,,
R23,92.6,95,732.9,2139.9,1909.9,33.9,0.1,3LA
R23,95,121.5,732.9,2139.9,1895.45,,,
R23,121.5,131,732.9,2139.9,1877.45,15.5,8.5,4JG
R23,131,175.2,732.9,2139.9,1850.6,,,
R23,175.2,176.6,732.9,2139.9,1827.8,,,4L
R23,176.6,215.7,732.9,2139.9,1807.55,,,
R23,215.7,217,732.9,2139.9,1787.35,,,5M
R23,217,245.4,732.9,2139.9,1772.5,,,
R23,245.4,248.7,732.9,2139.9,1756.65,,,6L
R23,248.7,288.9,732.9,2139.9,1734.9,,,6L
R23,288.9,292,732.9,2139.9,1713.25,,,6L
R23,292,308,732.9,2139.9,1703.7,,,
R70,0,29.6,516.3,1881.9,2075.3,,,
R70,29.6,34.7,516.3,1881.9,2057.95,14.5,0.1,4U
R70,34.7,47.5,516.3,1881.9,2049,,,
R70,47.5,48.8,516.3,1881.9,2041.95,,,4R
R70,48.8,82.3,516.3,1881.9,2024.55,,,
R70,82.3,84.7,516.3,1881.9,2006.6,13.3,0.1,4L
R70,84.7,88.4,516.3,1881.9,2003.55,,,4L
R70,88.4,90.8,516.3,1881.9,2000.5,13.3,0.1,4L
R70,90.8,102.4,516.3,1881.9,1993.5,,,4L
R70,102.4,104.9,516.3,1881.9,1986.45,30.1,,4L
R70,104.9,148.4,516.3,1881.9,1963.45,,,
R70,148.4,152.1,516.3,1881.9,1939.85,,,5M
R70,152.1,208.8,516.3,1881.9,1909.65,,,
R70,208.8,212.8,516.3,1881.9,1879.3,,,6L
R70,212.8,245,516.3,1881.9,1861.2,,,
R70,245,253.6,516.3,1881.9,1840.8,,,7R
R70,253.6,324.3,516.3,1881.9,1801.15,,,
R70,324.3,325.8,516.3,1881.9,1765.05,,,8M
R70,325.8,351.4,516.3,1881.9,1751.5,,,
R70,351.4,366.1,516.3,1881.9,1731.35,,,8R
R70,366.1,413.9,516.3,1881.9,1700.1,,,
R70,413.9,418.8,516.3,1881.9,1673.75,,,9L
R70,418.8,439,516.3,1881.9,1661.2,,,
R73,0,57.3,517.1,2041.2,2091.55,,,
R73,57.3,60.6,517.1,2041.2,2061.25,14.5,0.1,4U
R73,60.6,75.6,517.1,2041.2,2052.1,,,
R73,75.6,78.3,517.1,2041.2,2043.25,10.5,7,4R
R73,78.3,145.7,517.1,2041.2,2008.2,,,
R73,145.7,147.2,517.1,2041.2,1973.75,,,4L
R73,147.2,177,517.1,2041.2,1958.1,,,
R73,177,178.9,517.1,2041.2,1942.25,,,5M
R73,178.9,237.7,517.1,2041.2,1911.9,,,
R73,237.7,241.4,517.1,2041.2,1880.65,,,6L
R73,241.4,274.9,517.1,2041.2,1862.05,,,
R73,274.9,285.9,517.1,2041.2,1839.8,,,7R
R73,285.9,376.7,517.1,2041.2,1788.9,,,
R73,376.7,378.6,517.1,2041.2,1742.55,,,8M
R73,378.6,406.6,517.1,2041.2,1727.6,,,
R73,406.6,422.5,517.1,2041.2,1705.65,,,8R
R73,422.5,481.6,517.1,2041.2,1668.15,,,
R73,481.6,486.5,517.1,2041.2,1636.15,,,9L
R73,486.5,532,517.1,2041.2,1610.95,,,
R78,0,14.7,1105.9,1799.8,1907.95,,,
R78,14.7,18.9,1105.9,1799.8,1898.5,22.8,0.1,A
R78,18.9,35.7,1105.9,1799.8,1888,,,
R78,35.7,36.6,1105.9,1799.8,1879.15,30.6,0.1,GA
R78,36.6,39.3,1105.9,1799.8,1877.35,,,GA
R78,39.3,40.2,1105.9,1799.8,1875.55,27.8,0.1,GA
R78,40.2,46.3,1105.9,1799.8,1872.05,,,
R78,46.3,47.9,1105.9,1799.8,1868.2,,,K4
R78,47.9,62.2,1105.9,1799.8,1860.25,,,
R78,62.2,63.1,1105.9,1799.8,1852.65,,,CO
R78,63.1,73,1105.9,1799.8,1847.25,,,
R78,73,74.3,1105.9,1799.8,1841.65,28.7,0.1,CO
R78,74.3,75.7,1105.9,1799.8,1840.3,,,
R78,75.7,76.9,1105.9,1799.8,1839,,,CO
R78,76.9,108.8,1105.9,1799.8,1822.45,,,
R78,108.8,111.6,1105.9,1799.8,1805.1,22.2,5.5,3UA
R78,111.6,149.3,1105.9,1799.8,1784.85,,,
R78,149.3,153,1105.9,1799.8,1764.15,23.7,4.5,3L2
R78,153,156,1105.9,1799.8,1760.8,23.7,4.5,3L1
R78,156,164.9,1105.9,1799.8,1754.85,,,
R78,164.9,171.9,1105.9,1799.8,1746.9,17.3,5.5,3LA
R78,171.9,224.8,1105.9,1799.8,1716.95,,,
R78,224.8,228.6,1105.9,1799.8,1688.6,22.8,5.5,4L
R78,228.6,238,1105.9,1799.8,1682,,,
R78,238,241,1105.9,1799.8,1675.8,,,5M
R78,241,259.2,1105.9,1799.8,1665.2,,,5M
R78,259.2,261,1105.9,1799.8,1655.2,,,5M
R78,261,288,1105.9,1799.8,1640.8,,,
R82,0,62.2,935,3201.8,1752.3,,,
R82,62.2,65.2,935,3201.8,1719.7,,,3L2
R82,65.2,68.3,935,3201.8,1716.65,30.2,1,3L1
R82,68.3,69.6,935,3201.8,1714.45,,,3L1
R82,69.6,72.7,935,3201.8,1712.25,30.2,1,3L1
R82,72.7,84,935,3201.8,1705.05,,,
R82,84,85.6,935,3201.8,1698.6,,,3LA
R82,85.6,153.3,935,3201.8,1663.95,,,
R82,153.3,171.9,935,3201.8,1620.8,8.3,6,R4U
R82,171.9,254,935,3201.8,1570.45,,,
R85,0,32.3,613,2520.9,2023.45,,,
R85,32.3,35.7,613,2520.9,2005.6,,,3L2
R85,35.7,40.8,613,2520.9,2001.35,9.4,6,3L1
R85,40.8,46.9,613,2520.9,1995.75,,,
R85,46.9,48.2,613,2520.9,1992.05,17.8,6,3LA
R85,48.2,78.3,613,2520.9,1976.35,,,
R86,0,53,745.7,2474.2,1914.9,,,
R86,53,56.7,745.7,2474.2,1886.55,,,3L2
R86,56.7,61,745.7,2474.2,1882.55,17.4,5.5,3L1
R86,61,71,745.7,2474.2,1875.4,,,
R303,0,2.5,1053.4,2476.6,1859.65,,,CO
R303,2.5,4.3,1053.4,2476.6,1857.5,,,CO
R303,4.3,7.6,1053.4,2476.6,1854.95,,,CO
R303,7.6,8.8,1053.4,2476.6,1852.7,15.1,0.1,CO
R303,8.8,15.2,1053.4,2476.6,1848.9,,,CO
R303,15.2,18.5,1053.4,2476.6,1844.05,23.4,0.1,CO
R303,18.5,44.9,1053.4,2476.6,1829.2,,,CO
R303,44.9,46.7,1053.4,2476.6,1815.1,,,CO
R303,46.7,61.7,1053.4,2476.6,1806.7,,,CO
R303,61.7,63.5,1053.4,2476.6,1798.3,,,CO
R303,63.5,64.4,1053.4,2476.6,1796.95,,,CO
R303,64.4,66.2,1053.4,2476.6,1795.6,,,CO
R303,66.2,77.2,1053.4,2476.6,1789.2,,,CO
R303,77.2,79.8,1053.4,2476.6,1782.4,20.6,1.5,CO
R303,79.8,95.7,1053.4,2476.6,1773.15,,,CO
R303,95.7,97.1,1053.4,2476.6,1764.5,25.8,6.5,CO
R303,97.1,99.5,1053.4,2476.6,1762.6,,,CO
R303,99.5,100.7,1053.4,2476.6,1760.8,12.8,7.5,CO
R303,100.7,141.6,1053.4,2476.6,1739.75,,,CO
R303,141.6,142.7,1053.4,2476.6,1718.75,35.4,1.5,CO
R303,142.7,143.6,1053.4,2476.6,1717.75,,,CO
R303,143.6,145.8,1053.4,2476.6,1716.2,35.4,1.5,CO
R303,145.8,191.7,1053.4,2476.6,1692.15,,,CO
R303,191.7,197.7,1053.4,2476.6,1666.2,,,CO
R303,197.7,218.2,1053.4,2476.6,1652.95,,,CO
R303,218.2,222,1053.4,2476.6,1640.8,21.1,7,4L
R303,222,225,1053.4,2476.6,1637.4,,,
R304,0,16.2,943.6,2638.4,1853.7,,,CO
R304,16.2,17.2,943.6,2638.4,1845.1,,,CO
R304,17.2,21.2,943.6,2638.4,1842.6,,,CO
R304,21.2,22,943.6,2638.4,1840.2,19.4,0.1,CO
R304,22,33.6,943.6,2638.4,1834,,,CO
R304,33.6,38.2,943.6,2638.4,1825.9,11.9,0.1,CO
R304,38.2,40.8,943.6,2638.4,1822.3,,,CO
R304,40.8,46.2,943.6,2638.4,1818.3,19.2,0.1,CO
R304,46.2,61.9,943.6,2638.4,1807.75,,,CO
R304,61.9,64.1,943.6,2638.4,1798.8,,,CO
R304,64.1,69.7,943.6,2638.4,1794.9,,,CO
R304,69.7,70.4,943.6,2638.4,1791.75,,,CO
R304,70.4,110,943.6,2638.4,1771.6,,,CO
R304,110,111.7,943.6,2638.4,1750.95,26.6,4,CO
R304,111.7,114.7,943.6,2638.4,1748.6,26.6,4,CO
R304,114.7,135.1,943.6,2638.4,1736.9,,,CO
R304,135.1,137.5,943.6,2638.4,1725.5,,,CO
R304,137.5,150,943.6,2638.4,1718.05,,,CO
R305,0,39.2,758.7,2365.7,1918.2,,,
R305,39.2,42.6,758.7,2365.7,1896.9,,,3L2
R305,42.6,49.3,758.7,2365.7,1891.85,23.5,4.5,3L1
R305,49.3,74,758.7,2365.7,1876.15,,,
R305,74,75.9,758.7,2365.7,1862.85,31.4,5.5,3LA
R305,75.9,86.9,758.7,2365.7,1856.4,,,
R305,86.9,94.5,758.7,2365.7,1847.1,25.2,7,4JG
R305,94.5,143,758.7,2365.7,1819.05,,,
R306,0,23.1,1126.1,2113.8,1832.95,,,
R306,23.1,25.1,1126.1,2113.8,1820.4,21.2,7,K4
R306,25.1,32.5,1126.1,2113.8,1815.7,,,
R306,32.5,33,1126.1,2113.8,1811.75,,,CO
R306,33,43.8,1126.1,2113.8,1806.1,,,
R306,43.8,45.8,1126.1,2113.8,1799.7,16.4,1,3UB
R306,45.8,50.5,1126.1,2113.8,1796.35,,,
R306,50.5,53.9,1126.1,2113.8,1792.3,22.2,3.5,3UA
R306,53.9,77.6,1126.1,2113.8,1778.75,,,
R306,77.6,78.6,1126.1,2113.8,1766.4,22,7.5,3L2
R306,78.6,79.2,1126.1,2113.8,1765.6,,,
R306,79.2,80.1,1126.1,2113.8,1764.85,22,7.5,3L1
R306,80.1,85.1,1126.1,2113.8,1761.9,,,
R306,85.1,88.2,1126.1,2113.8,1757.85,23.1,7,3LA
R306,88.2,129.3,1126.1,2113.8,1735.75,,,
R306,129.3,133.1,1126.1,2113.8,1713.3,,,4U
R306,133.1,148.4,1126.1,2113.8,1703.75,,,
R306,148.4,151.8,1126.1,2113.8,1694.4,,,4R
R306,151.8,154.2,1126.1,2113.8,1691.5,,,
R306,154.2,167,1126.1,2113.8,1683.9,33.8,1,4R
R306,167,193.5,1126.1,2113.8,1664.25,,,
R308,0,23.5,824,1976.4,1966.75,,,
R308,23.5,26.3,824,1976.4,1953.6,,,3UB
R308,26.3,31.2,824,1976.4,1949.75,,,
R308,31.2,33.4,824,1976.4,1946.2,19.9,1,3UA
R308,33.4,36.5,824,1976.4,1943.55,,,3UA
R308,36.5,37.5,824,1976.4,1941.5,16.3,1,3UA
R308,37.5,92,824,1976.4,1913.75,,,
R308,92,94,824,1976.4,1885.5,17.2,4,3L2
R308,94,102.2,824,1976.4,1880.4,17.2,4,3L1
R308,102.2,113.7,824,1976.4,1870.55,,,
R308,113.7,116.9,824,1976.4,1863.2,22,2,3LA
R308,116.9,142.8,824,1976.4,1848.65,,,
R308,142.8,145,824,1976.4,1834.6,,,4U
R308,145,146.4,824,1976.4,1832.8,,,4U
R308,146.4,148.6,824,1976.4,1831,,,4U
R308,148.6,149.5,824,1976.4,1829.45,,,
R308,149.5,151.9,824,1976.4,1827.8,23.6,4,4R
R308,151.9,154.1,824,1976.4,1825.5,,,4R
R308,154.1,156.5,824,1976.4,1823.2,23.6,4,4R
R308,156.5,175,824,1976.4,1812.75,,,
R309,0,17.5,700.2,2661,1960.45,,,
R309,17.5,18.3,700.2,2661,1951.3,25.9,0.1,3UB
R309,18.3,31.5,700.2,2661,1944.3,,,
R309,31.5,32.2,700.2,2661,1937.35,31.6,0.1,3UA
R309,32.2,77,700.2,2661,1914.6,,,
R309,77,81,700.2,2661,1890.2,,,3L2
R309,81,87.7,700.2,2661,1884.85,22.8,6.5,3L1
R309,87.7,111.5,700.2,2661,1869.6,,,
R309,111.5,122.7,700.2,2661,1852.1,20.2,7,4JG
R309,122.7,221.8,700.2,2661,1796.95,,,CO
R309,221.8,225.1,700.2,2661,1745.75,32.1,1,R4U
R309,225.1,249.5,700.2,2661,1731.9,,,
R310,0,26.9,1039.2,2723.3,1813.75,,,CO
R310,26.9,28.3,1039.2,2723.3,1799.6,,,CO
R310,28.3,30.1,1039.2,2723.3,1798,,,CO
R310,30.1,31.2,1039.2,2723.3,1796.55,,,CO
R310,31.2,41.3,1039.2,2723.3,1790.95,,,CO
R310,41.3,46.6,1039.2,2723.3,1783.25,14.7,2,CO
R310,46.6,47.8,1039.2,2723.3,1780,,,CO
R310,47.8,53.1,1039.2,2723.3,1776.75,14.7,2,CO
R310,53.1,72.5,1039.2,2723.3,1764.4,,,CO
R311,0,5.4,1147.2,2557.9,1823.8,,,CO
R311,5.4,7.6,1147.2,2557.9,1820,27.7,0.1,CO
R311,7.6,16.8,1147.2,2557.9,1814.3,,,CO
R311,16.8,21.2,1147.2,2557.9,1807.5,13.7,0.1,CO
R311,21.2,40.6,1147.2,2557.9,1795.6,,,CO
R311,40.6,41.4,1147.2,2557.9,1785.5,25.7,0.1,CO
R311,41.4,58.5,1147.2,2557.9,1776.55,,,CO
R311,58.5,60.1,1147.2,2557.9,1767.2,10.9,0.5,CO
R311,60.1,61,1147.2,2557.9,1765.95,,,CO
R311,61,62.5,1147.2,2557.9,1764.75,10.9,0.5,CO
R311,62.5,68.7,1147.2,2557.9,1760.9,,,CO
R311,68.7,69.8,1147.2,2557.9,1757.25,33.4,1,CO
R311,69.8,84.7,1147.2,2557.9,1749.25,,,CO
R311,84.7,85.6,1147.2,2557.9,1741.35,16,8,CO
R311,85.6,87.3,1147.2,2557.9,1740.05,,,CO
R311,87.3,88,1147.2,2557.9,1738.85,19.5,7.5,CO
R311,88,102.5,1147.2,2557.9,1731.25,,,CO
R311,102.5,105.5,1147.2,2557.9,1722.5,,,CO
R311,105.5,125.9,1147.2,2557.9,1710.8,,,CO
R311,125.9,126.8,1147.2,2557.9,1700.15,26.5,5,3LA
R311,126.8,127.9,1147.2,2557.9,1699.15,,,3LA
R311,127.9,128.8,1147.2,2557.9,1698.15,26.5,5,3LA
R311,128.8,201.7,1147.2,2557.9,1661.25,,,
R311,201.7,204,1147.2,2557.9,1623.65,25.7,7,4L
R311,204,246,1147.2,2557.9,1601.5,,,
R311,246,249,1147.2,2557.9,1579,18.8,7,R4U
